Date,Open,High,Low,Close,Adj Close,Volume
2020-12-16,3945.386475,3954.477051,3909.023438,3927.204834,3294.310791,143051750
2020-12-17,3963.567871,3963.567871,3918.114258,3936.295654,3301.936768,155902502
2020-12-18,3881.751221,3909.023438,3881.751221,3890.841797,3263.808105,228155710
2020-12-21,3936.295654,3945.386475,3827.206543,3827.206543,3210.428223,240869950
2020-12-22,3854.478760,3890.841797,3745.389893,3754.480713,3149.422363,188635658
2020-12-23,3772.662109,3799.934326,3590.847168,3781.752930,3172.299805,187175822
2020-12-28,3863.569580,3872.660400,3781.752930,3863.569580,3240.930908,94730336
2020-12-29,3863.569580,3890.841797,3790.843506,3799.934326,3187.551025,82725388
2020-12-30,3809.025146,3827.206543,3754.480713,3790.843506,3179.925049,99024700
2021-01-04,3772.662109,3927.204834,3772.662109,3918.114258,3286.685303,106226854
2021-01-05,3909.023438,3909.023438,3854.478760,3881.751221,3256.182373,106964857
2021-01-06,3890.841797,3909.023438,3781.752930,3818.115967,3202.802246,128299616
2021-01-07,3872.660400,3899.932617,3827.206543,3890.841797,3263.808105,141798389
2021-01-08,3936.295654,3990.840088,3909.023438,3990.840088,3347.690918,205011531
2021-01-11,4018.112305,4236.290527,4009.021729,4227.199707,3545.959961,422093240
2021-01-12,4254.472168,4336.288574,4245.381348,4290.834961,3599.339600,260390447
2021-01-13,4336.288574,4399.923828,4318.107422,4354.470215,3652.719482,231181533
2021-01-14,4381.742676,4390.833008,4290.834961,4336.288574,3637.468018,146980798
2021-01-15,4336.288574,4336.288574,4136.291992,4163.564453,3492.579834,225189839
2021-01-18,4163.564453,4227.199707,4127.201660,4199.927246,3523.082275,182568723
2021-01-19,4272.653320,4272.653320,4190.836914,4199.927246,3523.082275,152430182
2021-01-20,4245.381348,4472.649902,4227.199707,4445.377930,3728.976807,277723446
2021-01-21,4472.649902,4499.922363,4336.288574,4354.470215,3652.719482,177275431
2021-01-22,4418.105469,4418.105469,4254.472168,4290.834961,3599.339600,183332136
2021-01-25,4354.470215,4354.470215,4190.836914,4345.379395,3645.093994,165278734
2021-01-26,4345.379395,4354.470215,4199.927246,4227.199707,3545.959961,163850580
2021-01-27,4227.199707,4290.834961,4090.838379,4199.927246,3523.082275,198692361
2021-01-28,4163.564453,4227.199707,4018.112305,4063.566162,3408.696777,176270344
2021-01-29,4154.473633,4190.836914,3799.934326,3799.934326,3187.551025,308226863
2021-02-01,3799.934326,4036.293945,3599.937744,3999.930908,3355.317139,355113743
2021-02-02,4081.747559,4081.747559,3872.660400,3963.567871,3324.813721,167527833
2021-02-03,4072.656982,4072.656982,3963.567871,3981.749512,3340.065430,124241205
2021-02-04,4045.384766,4163.564453,3972.658691,4081.747559,3423.948242,162519997
2021-02-05,4127.201660,4127.201660,4018.112305,4063.566162,3408.696777,99005120
2021-02-08,4118.110840,4118.110840,4045.384766,4054.475342,3401.070801,120218986
2021-02-09,4090.838379,4336.288574,4090.838379,4199.927246,3523.082275,464366860
2021-02-10,4209.018066,4281.744141,4181.746094,4227.199707,3545.959961,202155881
2021-02-11,4272.653320,4281.744141,4209.018066,4254.472168,3568.837158,99681961
2021-02-15,4281.744141,4345.379395,4272.653320,4281.744141,3591.714111,93158189
2021-02-16,4309.016602,4309.016602,4236.290527,4245.381348,3561.211182,71623667
2021-02-17,4281.744141,4299.925781,4199.927246,4209.018066,3530.708496,101529553
2021-02-18,4272.653320,4336.288574,4227.199707,4245.381348,3561.211182,152089286
2021-02-19,4181.746094,4354.470215,4181.746094,4354.470215,3652.719482,109884637
2021-02-22,4409.014648,4427.196289,4327.197754,4354.470215,3652.719482,157619632
2021-02-23,4372.651855,4390.833008,4309.016602,4354.470215,3652.719482,107810772
2021-02-24,4354.470215,4381.742676,4281.744141,4299.925781,3606.965820,105582023
2021-02-25,4336.288574,4336.288574,4245.381348,4299.925781,3606.965820,131635423
2021-02-26,4299.925781,4318.107422,4272.653320,4281.744141,3591.714111,161796404
2021-03-01,4363.561035,4390.833008,4290.834961,4390.833008,3683.222656,127020403
2021-03-02,4427.196289,4436.287109,4363.561035,4363.561035,3660.345703,75195758
2021-03-03,4363.561035,4409.014648,4309.016602,4409.014648,3698.474365,85026738
2021-03-04,4409.014648,4409.014648,4299.925781,4327.197754,3629.842529,117897176
2021-03-05,4309.016602,4336.288574,4272.653320,4336.288574,3637.468018,71188389
2021-03-08,4363.561035,4381.742676,4299.925781,4299.925781,3606.965820,69917647
2021-03-09,4318.107422,4318.107422,4145.382813,4163.564453,3492.579834,165527119
2021-03-10,4227.199707,4236.290527,4172.655273,4209.018066,3530.708496,77405916
2021-03-12,4263.562500,4263.562500,4127.201660,4163.564453,3492.579834,152360111
2021-03-15,4163.564453,4209.018066,4145.382813,4154.473633,3484.953613,95483079
2021-03-16,4236.290527,4336.288574,4190.836914,4290.834961,3599.339600,151028868
2021-03-17,4254.472168,4272.653320,4181.746094,4245.381348,3561.211182,116245827
2021-03-18,4281.744141,4336.288574,4263.562500,4327.197754,3629.842529,95635541
2021-03-19,4318.107422,4318.107422,4245.381348,4245.381348,3561.211182,166398004
2021-03-22,4272.653320,4272.653320,4199.927246,4209.018066,3530.708496,67100278
2021-03-23,4290.834961,4290.834961,4227.199707,4245.381348,3561.211182,115036356
2021-03-24,4299.925781,4299.925781,4227.199707,4245.381348,3561.211182,120514341
2021-03-25,4272.653320,4272.653320,4163.564453,4199.927246,3523.082275,95145043
2021-03-26,4209.018066,4290.834961,4199.927246,4290.834961,3599.339600,106978057
2021-03-29,4345.379395,4345.379395,4290.834961,4290.834961,3599.339600,106807554
2021-03-30,4272.653320,4272.653320,4072.656982,4090.838379,3431.573975,214898061
2021-03-31,4045.384766,4072.656982,3872.660400,3999.930908,3355.317139,323139711
2021-04-01,3954.477051,3972.658691,3827.206543,3899.932617,3271.433838,340183845
2021-04-05,3927.204834,3936.295654,3781.752930,3818.115967,3202.802246,345533898
2021-04-06,3790.843506,3845.388184,3772.662109,3818.115967,3280.043701,167319270
2021-04-07,3845.388184,3854.478760,3781.752930,3818.115967,3280.043701,116953800
2021-04-08,3863.569580,3963.567871,3845.388184,3954.477051,3397.188232,158572578
2021-04-09,3981.749512,3999.930908,3954.477051,3954.477051,3397.188232,125277643
2021-04-12,3990.840088,3990.840088,3818.115967,3827.206543,3287.853760,115119078
2021-04-13,3827.206543,3872.660400,3745.389893,3781.752930,3248.805664,120186645
2021-04-14,3890.841797,3954.477051,3836.297363,3954.477051,3397.188232,113531640
2021-04-15,3990.840088,4009.021729,3890.841797,4009.021729,3444.046143,86272180
2021-04-16,4045.384766,4054.475342,3918.114258,3945.386475,3389.378906,74495706
2021-04-19,3963.567871,3981.749512,3918.114258,3981.749512,3420.617188,62185614
2021-04-20,3899.932617,3936.295654,3836.297363,3918.114258,3365.949951,98216076
2021-04-21,3854.478760,3899.932617,3845.388184,3845.388184,3303.472900,51954007
2021-04-22,3845.388184,3872.660400,3818.115967,3818.115967,3280.043701,118813822
2021-04-23,3818.115967,3890.841797,3809.025146,3863.569580,3319.092041,120513461
2021-04-26,3854.478760,3863.569580,3754.480713,3763.571289,3233.186279,157367288
2021-04-27,3818.115967,3818.115967,3772.662109,3790.843506,3256.614990,146082083
2021-04-28,3790.843506,3836.297363,3754.480713,3754.480713,3225.376709,126586116
2021-04-29,3809.025146,3818.115967,3763.571289,3781.752930,3248.805664,124711354
2021-04-30,3772.662109,3781.752930,3681.754639,3681.754639,3162.899658,257497837
2021-05-03,3690.845459,3699.936035,3636.300781,3645.391602,3131.660889,124235705
2021-05-04,3654.482422,3699.936035,3645.391602,3690.845459,3170.709229,84287635
2021-05-05,3736.299072,3754.480713,3709.026855,3718.117676,3194.138184,117321536
2021-05-06,3754.480713,3754.480713,3699.936035,3736.299072,3209.757324,86226199
2021-05-07,3763.571289,3763.571289,3672.663818,3681.754639,3162.899658,83358229
2021-05-10,3681.754639,3718.117676,3681.754639,3681.754639,3162.899658,81377755
2021-05-11,3663.572998,3672.663818,3618.119385,3627.209961,3116.041748,167031505
2021-05-17,3599.937744,3636.300781,3545.393311,3545.393311,3045.755127,214824800
2021-05-18,3599.937744,3599.937744,3536.302490,3545.393311,3045.755127,127276708
2021-05-19,3499.939453,3581.756348,3499.939453,3518.121094,3022.326172,135307947
2021-05-20,3490.848877,3572.665527,3472.667236,3527.211914,3030.135986,164832677
2021-05-21,3563.574707,3590.847168,3509.030273,3536.302490,3037.945557,121124632
2021-05-24,3609.028564,3690.845459,3554.484131,3672.663818,3155.089844,147190132
2021-05-25,3699.936035,3763.571289,3672.663818,3690.845459,3170.709229,168676803
2021-05-27,3763.571289,3809.025146,3590.847168,3590.847168,3084.803467,622692705
2021-05-28,3672.663818,3790.843506,3654.482422,3699.936035,3178.518799,274099434
2021-05-31,3754.480713,3890.841797,3736.299072,3872.660400,3326.901855,326538660
2021-06-02,3954.477051,3981.749512,3845.388184,3872.660400,3326.901855,312257333
2021-06-03,3881.751221,3963.567871,3836.297363,3963.567871,3404.998047,173444725
2021-06-04,3981.749512,3990.840088,3899.932617,3945.386475,3389.378906,138144236
2021-06-07,3945.386475,3954.477051,3827.206543,3863.569580,3319.092041,152755788
2021-06-08,3890.841797,3890.841797,3809.025146,3818.115967,3280.043701,108888570
2021-06-09,3727.208252,3881.751221,3727.208252,3836.297363,3295.663330,107433795
2021-06-10,3890.841797,3927.204834,3872.660400,3909.023438,3358.140381,106984877
2021-06-11,3954.477051,3954.477051,3890.841797,3890.841797,3342.520752,57809408
2021-06-14,3936.295654,3954.477051,3890.841797,3954.477051,3397.188232,133363443
2021-06-15,3954.477051,3954.477051,3827.206543,3845.388184,3303.472900,200713646
2021-06-16,3772.662109,3790.843506,3645.391602,3645.391602,3131.660889,481002668
2021-06-17,3618.119385,3699.936035,3572.665527,3663.572998,3147.280273,336253477
2021-06-18,3690.845459,3690.845459,3554.484131,3554.484131,3053.564697,325605954
2021-06-21,3527.211914,3609.028564,3509.030273,3581.756348,3076.993408,159544775
2021-06-22,3581.756348,3699.936035,3563.574707,3672.663818,3155.089844,132832794
2021-06-23,3681.754639,3699.936035,3581.756348,3581.756348,3076.993408,178751767
2021-06-24,3636.300781,3645.391602,3599.937744,3627.209961,3116.041748,55421157
2021-06-25,3663.572998,3672.663818,3627.209961,3627.209961,3116.041748,83150216
2021-06-28,3618.119385,3627.209961,3572.665527,3572.665527,3069.184082,155357663
2021-06-29,3509.030273,3554.484131,3509.030273,3545.393311,3045.755127,133952393
2021-06-30,3545.393311,3609.028564,3536.302490,3581.756348,3076.993408,124133954
2021-07-01,3581.756348,3609.028564,3554.484131,3581.756348,3076.993408,105240907
2021-07-02,3636.300781,3663.572998,3609.028564,3627.209961,3116.041748,93832940
2021-07-05,3572.665527,3599.937744,3527.211914,3545.393311,3045.755127,93466744
2021-07-06,3590.847168,3590.847168,3536.302490,3536.302490,3037.945557,60849751
2021-07-07,3563.574707,3581.756348,3463.576416,3472.667236,2983.278076,163599005
2021-07-08,3536.302490,3545.393311,3472.667236,3518.121094,3022.326172,162349164
2021-07-09,3509.030273,3518.121094,3436.304199,3454.485840,2967.658691,140611578
2021-07-12,3454.485840,3472.667236,3409.031982,3418.122803,2936.420166,131702194
2021-07-13,3454.485840,3454.485840,3418.122803,3436.304199,2952.039307,175683484
2021-07-14,3436.304199,3454.485840,3363.578369,3372.668945,2897.372070,115704508
2021-07-15,3409.031982,3490.848877,3390.850586,3463.576416,2975.468506,139855425
2021-07-16,3499.939453,3509.030273,3463.576416,3490.848877,2998.897461,108336691
2021-07-19,3499.939453,3499.939453,3436.304199,3436.304199,2952.039307,69326497
2021-07-21,3499.939453,3527.211914,3463.576416,3472.667236,2983.278076,111008747
2021-07-22,3518.121094,3554.484131,3490.848877,3545.393311,3045.755127,93842180
2021-07-23,3581.756348,3590.847168,3481.758057,3518.121094,3022.326172,95960267
2021-07-26,3545.393311,3545.393311,3472.667236,3481.758057,2991.087402,90198037
2021-07-27,3509.030273,3509.030273,3427.213623,3454.485840,2967.658691,99741692
2021-07-28,3454.485840,3463.576416,3381.759766,3390.850586,2912.991455,77777283
2021-07-29,3418.122803,3490.848877,3409.031982,3427.213623,2944.230225,102817895
2021-07-30,3481.758057,3481.758057,3372.668945,3372.668945,2897.372070,113633172
2021-08-02,3427.213623,3427.213623,3363.578369,3399.941162,2920.801025,105807637
2021-08-03,3399.941162,3436.304199,3381.759766,3409.031982,2928.610596,87862477
2021-08-04,3445.395020,3499.939453,3427.213623,3499.939453,3006.706787,91847406
2021-08-05,3545.393311,3718.117676,3545.393311,3681.754639,3162.899658,294149590
2021-08-06,3681.754639,3690.845459,3545.393311,3572.665527,3069.184082,152456913
2021-08-09,3581.756348,3590.847168,3472.667236,3499.939453,3006.706787,102404178
2021-08-10,3536.302490,3536.302490,3463.576416,3472.667236,2983.278076,94349949
2021-08-12,3499.939453,3499.939453,3454.485840,3463.576416,2975.468506,94464021
2021-08-13,3472.667236,3527.211914,3472.667236,3518.121094,3022.326172,104829940
2021-08-16,3518.121094,3572.665527,3490.848877,3572.665527,3069.184082,70083530
2021-08-18,3627.209961,3718.117676,3572.665527,3699.936035,3178.518799,247351372
2021-08-19,3636.300781,3654.482422,3509.030273,3527.211914,3030.135986,218214729
2021-08-20,3527.211914,3581.756348,3481.758057,3572.665527,3069.184082,88330535
2021-08-23,3618.119385,3627.209961,3572.665527,3599.937744,3092.612793,68133856
2021-08-24,3590.847168,3599.937744,3481.758057,3536.302490,3037.945557,150882016
2021-08-25,3499.939453,3545.393311,3499.939453,3536.302490,3037.945557,86571495
2021-08-26,3536.302490,3545.393311,3490.848877,3518.121094,3022.326172,69144334
2021-08-27,3536.302490,3536.302490,3481.758057,3490.848877,2998.897461,79498923
2021-08-30,3499.939453,3581.756348,3490.848877,3581.756348,3076.993408,128539860
2021-08-31,3581.756348,3590.847168,3518.121094,3572.665527,3069.184082,134879489
2021-09-01,3572.665527,3572.665527,3527.211914,3536.302490,3037.945557,97691477
2021-09-02,3509.030273,3536.302490,3490.848877,3518.121094,3022.326172,81242343
2021-09-03,3499.939453,3572.665527,3463.576416,3572.665527,3069.184082,165056860
2021-09-06,3590.847168,3618.119385,3499.939453,3499.939453,3006.706787,188929693
2021-09-07,3536.302490,3563.574707,3518.121094,3554.484131,3053.564697,140380354
2021-09-08,3820.000000,3880.000000,3720.000000,3730.000000,3204.346191,228087900
2021-09-09,3700.000000,3770.000000,3650.000000,3730.000000,3204.346191,306319600
2021-09-10,3710.000000,3790.000000,3670.000000,3780.000000,3247.299805,177033000
2021-09-13,3710.000000,3750.000000,3660.000000,3700.000000,3178.573730,169825000
2021-09-14,3720.000000,3730.000000,3660.000000,3700.000000,3178.573730,216363400
2021-09-15,3670.000000,3670.000000,3620.000000,3660.000000,3144.210938,263544000
2021-09-16,3650.000000,3660.000000,3610.000000,3640.000000,3127.029297,194782800
2021-09-17,3630.000000,3640.000000,3570.000000,3610.000000,3101.257080,346529100
2021-09-20,3590.000000,3590.000000,3510.000000,3590.000000,3084.075439,357971300
2021-09-21,3510.000000,3580.000000,3500.000000,3570.000000,3066.894287,410533900
2021-09-22,3520.000000,3650.000000,3520.000000,3610.000000,3101.257080,416087300
2021-09-23,3600.000000,3770.000000,3590.000000,3770.000000,3238.708984,432390800
2021-09-24,3790.000000,3860.000000,3770.000000,3820.000000,3281.662598,634549600
2021-09-27,3770.000000,3800.000000,3730.000000,3750.000000,3221.527344,380151200
2021-09-28,3770.000000,3770.000000,3690.000000,3720.000000,3195.755127,306827400
2021-09-29,3720.000000,3750.000000,3690.000000,3740.000000,3212.936523,143081800
2021-09-30,3760.000000,3870.000000,3750.000000,3850.000000,3307.434814,416099000
2021-10-01,3850.000000,3920.000000,3830.000000,3900.000000,3350.388428,359864700
2021-10-04,3900.000000,4010.000000,3890.000000,3970.000000,3410.523682,335762600
2021-10-05,3950.000000,3980.000000,3910.000000,3930.000000,3376.160645,236562700
2021-10-06,3920.000000,4150.000000,3920.000000,4120.000000,3539.384766,446708800
2021-10-07,4150.000000,4170.000000,4070.000000,4120.000000,3539.384766,264905400
2021-10-08,4190.000000,4240.000000,4130.000000,4160.000000,3573.747559,196631600
2021-10-11,4160.000000,4200.000000,4130.000000,4180.000000,3590.929443,146720100
2021-10-12,4180.000000,4240.000000,4180.000000,4220.000000,3625.292480,241196000
2021-10-13,4230.000000,4300.000000,4220.000000,4280.000000,3676.836670,264629400
2021-10-14,4280.000000,4350.000000,4230.000000,4250.000000,3651.064209,196989500
2021-10-15,4250.000000,4330.000000,4220.000000,4320.000000,3711.199707,318189600
2021-10-18,4350.000000,4410.000000,4340.000000,4410.000000,3788.516357,286829000
2021-10-19,4450.000000,4450.000000,4360.000000,4400.000000,3779.925781,161256300
2021-10-21,4450.000000,4460.000000,4320.000000,4360.000000,3745.562500,319230200
2021-10-22,4340.000000,4400.000000,4320.000000,4400.000000,3779.925781,160459300
2021-10-25,4330.000000,4370.000000,4300.000000,4300.000000,3694.018311,128240100
2021-10-26,4280.000000,4370.000000,4270.000000,4350.000000,3736.971680,108782400
2021-10-27,4330.000000,4340.000000,4260.000000,4290.000000,3685.426758,258038300
2021-10-28,4210.000000,4300.000000,4200.000000,4240.000000,3642.473633,159645200
2021-10-29,4300.000000,4300.000000,4220.000000,4250.000000,3651.064209,155011100
2021-11-01,4330.000000,4330.000000,4220.000000,4230.000000,3633.882568,102079300
2021-11-02,4270.000000,4270.000000,4210.000000,4210.000000,3616.701172,124799700
2021-11-03,4250.000000,4300.000000,4210.000000,4290.000000,3685.426758,100486300
2021-11-04,4330.000000,4340.000000,4250.000000,4250.000000,3651.064209,119591100
2021-11-05,4270.000000,4270.000000,4210.000000,4240.000000,3642.473633,74347000
2021-11-08,4250.000000,4260.000000,4220.000000,4230.000000,3633.882568,79465600
2021-11-09,4230.000000,4250.000000,4220.000000,4250.000000,3651.064209,92453200
2021-11-10,4230.000000,4260.000000,4210.000000,4250.000000,3651.064209,69475400
2021-11-11,4290.000000,4300.000000,4230.000000,4250.000000,3651.064209,149637700
2021-11-12,4270.000000,4290.000000,4210.000000,4220.000000,3625.292480,80234400
2021-11-15,4220.000000,4220.000000,4140.000000,4160.000000,3573.747559,220142300
2021-11-16,4120.000000,4170.000000,4120.000000,4130.000000,3547.975586,163555000
2021-11-17,4170.000000,4200.000000,4160.000000,4200.000000,3608.110840,126523700
2021-11-18,4150.000000,4190.000000,4140.000000,4180.000000,3590.929443,114881200
2021-11-19,4220.000000,4290.000000,4220.000000,4280.000000,3676.836670,182167700
2021-11-22,4310.000000,4310.000000,4250.000000,4280.000000,3676.836670,151514000
2021-11-23,4280.000000,4280.000000,4200.000000,4210.000000,3616.701172,104294200
2021-11-24,4200.000000,4230.000000,4190.000000,4210.000000,3616.701172,111072800
2021-11-25,4180.000000,4250.000000,4180.000000,4220.000000,3625.292480,123609400
2021-11-26,4190.000000,4220.000000,4150.000000,4160.000000,3573.747559,148652500
2021-11-29,4150.000000,4190.000000,4080.000000,4170.000000,3582.338135,164312800
2021-11-30,4150.000000,4220.000000,4090.000000,4090.000000,3513.612549,316653200
2021-12-01,4090.000000,4180.000000,4070.000000,4080.000000,3505.021729,163457900
2021-12-02,4060.000000,4220.000000,4060.000000,4200.000000,3608.110840,139281800
2021-12-03,4210.000000,4220.000000,4170.000000,4170.000000,3582.338135,93227100
2021-12-06,4200.000000,4220.000000,4110.000000,4110.000000,3530.793945,106610000
2021-12-07,4190.000000,4230.000000,4160.000000,4230.000000,3633.882568,182048000
2021-12-08,4250.000000,4250.000000,4170.000000,4210.000000,3616.701172,143230200
2021-12-09,4220.000000,4220.000000,4160.000000,4190.000000,3599.519775,90471500
2021-12-10,4130.000000,4160.000000,4130.000000,4130.000000,3547.975586,122999200
2021-12-13,4170.000000,4200.000000,4160.000000,4160.000000,3573.747559,86848900
2021-12-14,4150.000000,4160.000000,4130.000000,4130.000000,3547.975586,100110000
2021-12-15,4150.000000,4230.000000,4140.000000,4200.000000,3608.110840,124522800
2021-12-16,4220.000000,4220.000000,4120.000000,4140.000000,3556.566406,136646600
2021-12-17,4090.000000,4140.000000,4090.000000,4110.000000,3530.793945,153165400
2021-12-20,4070.000000,4130.000000,4060.000000,4120.000000,3539.384766,89198900
2021-12-21,4100.000000,4120.000000,4080.000000,4080.000000,3505.021729,109561800
2021-12-22,4100.000000,4110.000000,4050.000000,4050.000000,3479.249268,104738000
2021-12-23,4090.000000,4110.000000,4060.000000,4100.000000,3522.203369,72736800
2021-12-24,4100.000000,4120.000000,4050.000000,4070.000000,3496.431152,59795000
2021-12-27,4070.000000,4110.000000,4060.000000,4060.000000,3487.840576,65491200
2021-12-28,4090.000000,4110.000000,4070.000000,4090.000000,3513.612549,52952500
2021-12-29,4090.000000,4100.000000,4070.000000,4080.000000,3505.021729,27676500
2021-12-30,4080.000000,4140.000000,4060.000000,4110.000000,3530.793945,146989400
2022-01-03,4120.000000,4190.000000,4090.000000,4180.000000,3590.929443,90842500
2022-01-04,4200.000000,4210.000000,4160.000000,4160.000000,3573.747559,93950000
2022-01-05,4180.000000,4230.000000,4130.000000,4210.000000,3616.701172,174376400
2022-01-06,4240.000000,4240.000000,4140.000000,4160.000000,3573.747559,137280000
2022-01-07,4170.000000,4200.000000,4150.000000,4190.000000,3599.519775,101275000
2022-01-10,4190.000000,4210.000000,4180.000000,4180.000000,3590.929443,70722600
2022-01-11,4180.000000,4180.000000,4130.000000,4150.000000,3565.157227,99404900
2022-01-12,4170.000000,4180.000000,4130.000000,4160.000000,3573.747559,65907000
2022-01-13,4180.000000,4190.000000,4170.000000,4190.000000,3599.519775,103522400
2022-01-14,4190.000000,4210.000000,4160.000000,4180.000000,3590.929443,110213800
2022-01-17,4200.000000,4210.000000,4180.000000,4210.000000,3616.701172,102957100
2022-01-18,4240.000000,4240.000000,4140.000000,4190.000000,3599.519775,120275000
2022-01-19,4210.000000,4210.000000,4130.000000,4130.000000,3547.975586,109954700
2022-01-20,4130.000000,4160.000000,4110.000000,4130.000000,3547.975586,86394600
2022-01-21,4130.000000,4170.000000,4110.000000,4170.000000,3582.338135,84972500
2022-01-24,4140.000000,4160.000000,4100.000000,4120.000000,3539.384766,76709900
2022-01-25,4100.000000,4110.000000,4000.000000,4070.000000,3496.431152,185007800
2022-01-26,4030.000000,4100.000000,4030.000000,4090.000000,3513.612549,97589500
2022-01-27,4070.000000,4140.000000,4060.000000,4140.000000,3556.566406,80682900
2022-01-28,4170.000000,4170.000000,4090.000000,4140.000000,3556.566406,84812100
2022-01-31,4170.000000,4170.000000,4070.000000,4070.000000,3496.431152,78498500
2022-02-02,4120.000000,4120.000000,4060.000000,4070.000000,3496.431152,81546300
2022-02-03,4180.000000,4180.000000,4130.000000,4130.000000,3547.975586,157898800
2022-02-04,4170.000000,4210.000000,4150.000000,4210.000000,3616.701172,236602900
2022-02-07,4240.000000,4410.000000,4220.000000,4400.000000,3779.925781,468016600
2022-02-08,4450.000000,4550.000000,4400.000000,4440.000000,3814.288086,310878100
2022-02-09,4400.000000,4500.000000,4380.000000,4450.000000,3822.879395,149000100
2022-02-10,4500.000000,4500.000000,4450.000000,4470.000000,3840.060791,112521600
2022-02-11,4420.000000,4450.000000,4380.000000,4450.000000,3822.879395,103418200
2022-02-14,4450.000000,4450.000000,4380.000000,4410.000000,3788.516357,105260000
2022-02-15,4440.000000,4450.000000,4390.000000,4430.000000,3805.697998,96658500
2022-02-16,4470.000000,4470.000000,4410.000000,4420.000000,3797.107422,89636300
2022-02-17,4390.000000,4410.000000,4340.000000,4400.000000,3779.925781,118305100
2022-02-18,4400.000000,4440.000000,4370.000000,4430.000000,3805.697998,127058000
2022-02-21,4460.000000,4490.000000,4440.000000,4490.000000,3857.242188,133717300
2022-02-22,4440.000000,4470.000000,4420.000000,4430.000000,3805.697998,109060900
2022-02-23,4520.000000,4520.000000,4460.000000,4480.000000,3848.651123,160827800
2022-02-24,4470.000000,4470.000000,4370.000000,4390.000000,3771.334717,217523600
2022-02-25,4450.000000,4550.000000,4410.000000,4550.000000,3908.786865,301346400
2022-03-01,4850.000000,4860.000000,4630.000000,4630.000000,3977.512695,494657800
2022-03-02,4680.000000,4690.000000,4550.000000,4560.000000,3917.376953,186635200
2022-03-04,4720.000000,4730.000000,4610.000000,4670.000000,4011.875732,292022600
2022-03-07,4580.000000,4630.000000,4520.000000,4520.000000,3883.014404,224515800
2022-03-08,4500.000000,4560.000000,4430.000000,4430.000000,3805.697998,214870200
2022-03-09,4530.000000,4590.000000,4500.000000,4570.000000,3925.968506,191967100
2022-03-10,4640.000000,4640.000000,4510.000000,4570.000000,3925.968506,225575800
2022-03-11,4400.000000,4440.000000,4370.000000,4400.000000,3929.765381,275965300
2022-03-14,4440.000000,4540.000000,4410.000000,4520.000000,4036.940918,212052100
2022-03-15,4550.000000,4640.000000,4530.000000,4610.000000,4117.322266,357755700
2022-03-16,4650.000000,4660.000000,4610.000000,4650.000000,4153.047852,226817000
2022-03-17,4690.000000,4700.000000,4610.000000,4650.000000,4153.047852,224068000
2022-03-18,4700.000000,4700.000000,4580.000000,4580.000000,4090.528320,257863400
2022-03-21,4600.000000,4630.000000,4560.000000,4590.000000,4099.459961,118791900
2022-03-22,4690.000000,4710.000000,4640.000000,4640.000000,4144.116211,177758500
2022-03-23,4680.000000,4690.000000,4620.000000,4650.000000,4153.047852,146545100
2022-03-24,4640.000000,4730.000000,4620.000000,4730.000000,4224.498047,206271600
2022-03-25,4760.000000,4760.000000,4650.000000,4710.000000,4206.635254,137104800
2022-03-28,4730.000000,4740.000000,4670.000000,4730.000000,4224.498047,106801800
2022-03-29,4750.000000,4750.000000,4670.000000,4690.000000,4188.772949,93155100
2022-03-30,4740.000000,4740.000000,4690.000000,4710.000000,4206.635254,83364400
2022-03-31,4700.000000,4750.000000,4660.000000,4660.000000,4161.978516,158650000
2022-04-01,4690.000000,4730.000000,4630.000000,4730.000000,4224.498047,145105000
2022-04-04,4730.000000,4730.000000,4660.000000,4700.000000,4197.703613,103902000
2022-04-05,4730.000000,4740.000000,4670.000000,4700.000000,4197.703613,76154300
2022-04-06,4690.000000,4690.000000,4600.000000,4600.000000,4108.390625,111009800
2022-04-07,4670.000000,4670.000000,4620.000000,4630.000000,4135.185059,91942500
2022-04-08,4630.000000,4650.000000,4600.000000,4610.000000,4117.322266,125657900
2022-04-11,4600.000000,4620.000000,4570.000000,4570.000000,4081.597412,109861100
2022-04-12,4550.000000,4610.000000,4550.000000,4610.000000,4117.322266,96961200
2022-04-13,4640.000000,4640.000000,4590.000000,4610.000000,4117.322266,112327600
2022-04-14,4600.000000,4610.000000,4530.000000,4540.000000,4054.803467,150659600
2022-04-18,4550.000000,4580.000000,4540.000000,4550.000000,4063.734619,82795100
2022-04-19,4550.000000,4600.000000,4540.000000,4570.000000,4081.597412,148475600
2022-04-20,4610.000000,4870.000000,4600.000000,4850.000000,4331.672852,404383100
2022-04-21,4850.000000,4850.000000,4760.000000,4800.000000,4287.016602,208253300
2022-04-22,4750.000000,4850.000000,4720.000000,4750.000000,4242.360352,174349500
2022-04-25,4700.000000,4850.000000,4670.000000,4840.000000,4322.741699,235752400
2022-04-26,4840.000000,4980.000000,4830.000000,4940.000000,4412.054199,262734300
2022-04-27,4900.000000,4930.000000,4850.000000,4850.000000,4331.672852,191955100
2022-04-28,4870.000000,4930.000000,4860.000000,4870.000000,4349.535645,193821200
2022-05-09,4750.000000,4760.000000,4530.000000,4530.000000,4045.872070,561600400
2022-05-10,4260.000000,4530.000000,4260.000000,4530.000000,4045.872070,435782800
2022-05-11,4550.000000,4580.000000,4480.000000,4490.000000,4010.146973,205233800
2022-05-12,4490.000000,4490.000000,4300.000000,4320.000000,3858.315186,207373600
